sessionIx,blockIx,trialIx,trialOns,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur,ITIDur
1,10,1008,2136,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1009,2138,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1010,2140,0,0,0.2,,,,1,0.2,1.2,0,3,0.566,0.6,0.6
1,10,1011,2142,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1012,2144,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6,0.6
1,10,1013,2146,0,0,0.2,,,,0,0.2,1.2,1,3,0.566,0.6,0.6
1,10,1014,2148,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1015,2150,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1016,2152,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6,0.6
1,10,1017,2154,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6,0.6
1,10,1018,2156,0,0,0.2,,,,0,0.2,1.2,1,0,0.266,0.6,0.6
1,10,1019,2158,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6,0.6
1,10,1020,2160,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6,0.6
1,10,1021,2162,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6,0.6
1,10,1022,2164,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1023,2166,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,10,1024,2168,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6,0.6
1,10,1025,2170,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6,0.6
1,10,1026,2172,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6,0.6
1,10,1027,2174,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6,0.6
1,10,1028,2176,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1029,2178,0,0,0.2,,,,1,0.2,1.2,0,3,0.566,0.6,0.6
1,10,1030,2180,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6,0.6
1,10,1031,2182,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1032,2184,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1033,2186,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1034,2188,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1035,2190,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1036,2192,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,10,1037,2194,0,0,0.2,,,,0,0.2,1.2,3,1,0.366,0.6,0.6
1,10,1038,2196,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1039,2198,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1040,2200,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1041,2202,0,0,0.2,,,,0,0.2,1.2,1,3,0.566,0.6,0.6
1,10,1042,2204,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1043,2206,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1044,2208,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1045,2210,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1046,2212,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6,0.6
1,10,1047,2214,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6,0.6
1,10,1048,2216,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6,0.6
1,10,1049,2218,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6,0.6
1,10,1050,2220,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1051,2222,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1052,2224,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1053,2226,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1054,2228,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1055,2230,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1056,2232,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1057,2234,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1058,2236,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1059,2238,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,10,1060,2240,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1061,2242,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6,0.6
1,10,1062,2244,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1063,2246,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1064,2248,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,10,1065,2250,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1066,2252,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1067,2254,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1068,2256,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1069,2258,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6,0.6
1,10,1070,2260,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1071,2262,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6,0.6
1,10,1072,2264,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1073,2266,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1074,2268,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1075,2270,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1076,2272,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6,0.6
1,10,1077,2274,0,0,0.2,,,,0,0.2,1.2,1,3,0.566,0.6,0.6
1,10,1078,2276,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1079,2278,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1080,2280,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6,0.6
1,10,1081,2282,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6,0.6
1,10,1082,2284,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1083,2286,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6,0.6
1,10,1084,2288,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6,0.6
1,10,1085,2290,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1086,2292,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1087,2294,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1088,2296,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1089,2298,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1090,2300,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1091,2302,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1092,2304,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1093,2306,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,10,1094,2308,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6,0.6
1,10,1095,2310,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6,0.6
1,10,1096,2312,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6,0.6
1,10,1097,2314,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,10,1098,2316,0,0,0.2,,,,1,0.2,1.2,2,4,0.666,0.6,0.6
1,10,1099,2318,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1100,2332,0,0,0.2,,,,1,0.2,1.2,2,4,0.666,0.6,0.6
1,11,1101,2334,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6,0.6
1,11,1102,2336,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1103,2338,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1104,2340,0,0,0.2,,,,0,0.2,1.2,3,0,0.266,0.6,0.6
1,11,1105,2342,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1106,2344,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1107,2346,0,0,0.2,,,,0,0.2,1.2,1,3,0.566,0.6,0.6
1,11,1108,2348,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1109,2350,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1110,2352,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1111,2354,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6,0.6
1,11,1112,2356,0,0,0.2,,,,0,0.2,1.2,1,4,0.666,0.6,0.6
1,11,1113,2358,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6,0.6
1,11,1114,2360,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1115,2362,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6,0.6
1,11,1116,2364,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1117,2366,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6,0.6
1,11,1118,2368,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1119,2370,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1120,2372,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1121,2374,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1122,2376,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1123,2378,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1124,2380,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6,0.6
1,11,1125,2382,0,0,0.2,,,,0,0.2,1.2,3,3,0.566,0.6,0.6
1,11,1126,2384,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1127,2386,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1128,2388,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6,0.6
1,11,1129,2390,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1130,2392,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6,0.6
1,11,1131,2394,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6,0.6
1,11,1132,2396,0,0,0.2,,,,1,0.2,1.2,2,4,0.666,0.6,0.6
1,11,1133,2398,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1134,2400,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1135,2402,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6,0.6
1,11,1136,2404,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1137,2406,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1138,2408,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1139,2410,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6,0.6
1,11,1140,2412,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6,0.6
1,11,1141,2414,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,11,1142,2416,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6,0.6
1,11,1143,2418,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1144,2420,0,0,0.2,,,,0,0.2,1.2,1,2,0.466,0.6,0.6
1,11,1145,2422,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1146,2424,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1147,2426,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6,0.6
1,11,1148,2428,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1149,2430,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1150,2432,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1151,2434,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6,0.6
1,11,1152,2436,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1153,2438,0,0,0.2,,,,0,0.2,1.2,3,1,0.366,0.6,0.6
1,11,1154,2440,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6,0.6
1,11,1155,2442,0,0,0.2,,,,1,0.2,1.2,0,2,0.466,0.6,0.6
1,11,1156,2444,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1157,2446,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1158,2448,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6,0.6
1,11,1159,2450,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1160,2452,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1161,2454,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1162,2456,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1163,2458,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1164,2460,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1165,2462,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1166,2464,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1167,2466,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1168,2468,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6,0.6
1,11,1169,2470,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1170,2472,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1171,2474,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1172,2476,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6,0.6
1,11,1173,2478,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6,0.6
1,11,1174,2480,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1175,2482,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1176,2484,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6,0.6
1,11,1177,2486,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1178,2488,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1179,2490,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,11,1180,2492,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6,0.6
1,11,1181,2494,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6,0.6
1,11,1182,2496,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6,0.6
1,11,1183,2498,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1184,2500,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6,0.6
1,11,1185,2502,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6,0.6
1,11,1186,2504,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1187,2506,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6,0.6
1,11,1188,2508,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1189,2510,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6,0.6
1,11,1190,2512,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6,0.6
1,11,1191,2514,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1192,2516,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1193,2518,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1194,2520,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1195,2522,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1196,2524,0,0,0.2,,,,1,0.2,1.2,,,,,0.6
1,11,1197,2526,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6,0.6
1,11,1198,2528,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
1,11,1199,2530,0,0,0.2,,,,0,0.2,1.2,,,,,0.6
