sessionIx,blockIx,trialIx,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur,ITIDur
4,49,4929,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4930,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4931,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4932,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,49,4933,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4934,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4935,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4936,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4937,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,49,4938,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4939,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4940,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4941,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4942,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4943,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4944,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4945,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
4,49,4946,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4947,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4948,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4949,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4950,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4951,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,49,4952,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,49,4953,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4954,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4955,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,49,4956,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4957,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,49,4958,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,49,4959,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
4,49,4960,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4961,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4962,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4963,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,49,4964,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4965,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4966,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
4,49,4967,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4968,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,49,4969,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,49,4970,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4971,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4972,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,49,4973,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4974,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
4,49,4975,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4976,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4977,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4978,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
4,49,4979,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,49,4980,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4981,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4982,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4983,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,49,4984,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,49,4985,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,49,4986,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,49,4987,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4988,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4989,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4990,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,49,4991,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4992,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,49,4993,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,49,4994,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,49,4995,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4996,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,49,4997,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4998,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,49,4999,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5000,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,50,5001,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5002,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,50,5003,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5004,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5005,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,50,5006,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,50,5007,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5008,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,50,5009,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,50,5010,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5011,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,50,5012,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5013,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5014,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5015,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5016,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,50,5017,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5018,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5019,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5020,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5021,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,50,5022,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5023,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
4,50,5024,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5025,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,50,5026,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,50,5027,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5028,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5029,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5030,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,50,5031,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,50,5032,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,50,5033,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5034,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5035,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5036,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5037,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5038,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,50,5039,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5040,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5041,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5042,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5043,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,50,5044,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,50,5045,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
4,50,5046,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,50,5047,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5048,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,50,5049,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,50,5050,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,50,5051,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5052,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5053,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5054,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,50,5055,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,50,5056,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5057,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5058,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5059,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5060,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,50,5061,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5062,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5063,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5064,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5065,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,50,5066,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,50,5067,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5068,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,50,5069,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
4,50,5070,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,50,5071,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5072,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5073,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
4,50,5074,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5075,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5076,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5077,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5078,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5079,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5080,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,50,5081,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,50,5082,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,50,5083,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5084,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,50,5085,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5086,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5087,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5088,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5089,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5090,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5091,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5092,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5093,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,50,5094,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,50,5095,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,50,5096,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,50,5097,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5098,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,50,5099,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,51,5100,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5101,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5102,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
4,51,5103,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,51,5104,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5105,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5106,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5107,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5108,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5109,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5110,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,51,5111,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5112,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5113,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,51,5114,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,51,5115,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,51,5116,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,51,5117,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,51,5118,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5119,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5120,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5121,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5122,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,51,5123,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5124,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5125,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5126,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5127,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,51,5128,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5129,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
4,51,5130,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5131,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,51,5132,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5133,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,51,5134,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5135,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
4,51,5136,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5137,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5138,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5139,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
4,51,5140,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5141,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5142,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5143,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5144,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5145,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5146,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5147,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5148,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
4,51,5149,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,51,5150,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,51,5151,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,51,5152,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5153,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5154,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5155,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,51,5156,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
4,51,5157,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
4,51,5158,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5159,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5160,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5161,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
4,51,5162,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5163,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5164,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
4,51,5165,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,51,5166,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
4,51,5167,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
4,51,5168,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
4,51,5169,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5170,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5171,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
4,51,5172,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,51,5173,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5174,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5175,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5176,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
4,51,5177,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
4,51,5178,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5179,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
4,51,5180,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5181,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
4,51,5182,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
4,51,5183,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5184,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5185,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5186,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
4,51,5187,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,51,5188,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5189,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5190,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5191,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5192,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
4,51,5193,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,51,5194,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5195,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5196,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
4,51,5197,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
4,51,5198,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,51,5199,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5200,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5201,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5202,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5203,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5204,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,52,5205,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,52,5206,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,52,5207,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,52,5208,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5209,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5210,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5211,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5212,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5213,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,52,5214,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5215,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,52,5216,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5217,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5218,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5219,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,52,5220,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,52,5221,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5222,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,52,5223,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5224,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5225,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5226,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5227,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5228,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,52,5229,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,52,5230,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5231,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5232,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,52,5233,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5234,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5235,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,52,5236,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5237,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5238,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5239,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,52,5240,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,52,5241,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5242,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5243,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5244,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,52,5245,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5246,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
4,52,5247,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5248,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,52,5249,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5250,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,52,5251,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,52,5252,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5253,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5254,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,52,5255,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5256,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5257,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,52,5258,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5259,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5260,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
4,52,5261,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
4,52,5262,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5263,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
4,52,5264,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5265,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,52,5266,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5267,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5268,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
4,52,5269,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
4,52,5270,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5271,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
4,52,5272,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5273,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5274,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5275,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5276,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5277,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
4,52,5278,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
4,52,5279,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
4,52,5280,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
4,52,5281,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
4,52,5282,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
4,52,5283,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
